ndx	pdbpath	fxity	nclusts	aver_rmsd	nfrags
1281	../scop40NR/d1lmra_.ent	0.78125	25	4.293007740052417	32
1282	../scop40NR/d3f7la_.ent	0.7933333333333333	119	4.579746769242816	150
1283	../scop40NR/d3fava_.ent	0.15492957746478872	11	1.2610024760886096	71
1284	../scop40NR/d1ln4a1.ent	0.5212765957446809	49	4.515631669591784	94
1285	../scop40NR/d1lnqa2.ent	0.36363636363636365	28	2.8726118766833246	77
1286	../scop40NR/d1lnsa1.ent	0.4154929577464789	59	4.211205086995421	142
1287	../scop40NR/d3fdea1.ent	0.589622641509434	125	4.731998326444528	212
1288	../scop40NR/d3fhma1.ent	0.4015748031496063	51	4.585615775616808	127
1289	../scop40NR/d3fr7a2.ent	0.3890909090909091	107	3.9178493808092165	275
1290	../scop40NR/d3fwba_.ent	0.24666666666666667	37	3.575990453502867	150
1291	../scop40NR/d3g21a_.ent	0.6896551724137931	60	4.413675366904922	87
1292	../scop40NR/d3g9ma1.ent	0.7368421052631579	56	4.6481816106014096	76
1293	../scop40NR/d3ga3a1.ent	0.5163934426229508	63	4.405756549346562	122
1294	../scop40NR/d3gd6a1.ent	0.4369747899159664	52	4.616517198625808	119
1295	../scop40NR/d1lnsa3.ent	0.4079601990049751	164	4.643285117936185	402
1296	../scop40NR/d1lpba2.ent	0.7441860465116279	32	4.322097157580973	43
1297	../scop40NR/d1lpva_.ent	0.7755102040816326	38	4.303143819289026	49
1298	../scop40NR/d3ge3c_.ent	0.5555555555555556	45	4.520634093652173	81
1299	../scop40NR/d1lqbc_.ent	0.47619047619047616	70	4.58564055973589	147
1300	../scop40NR/d3ghxa_.ent	0.44508670520231214	77	4.869612698615097	173
1301	../scop40NR/d1lqla_.ent	0.39855072463768115	55	4.868629239571555	138
1302	../scop40NR/d1lr7a2.ent	0.7777777777777778	35	4.484350394746404	45
1303	../scop40NR/d1lrva_.ent	0.23478260869565218	54	3.4377052816185247	230
1304	../scop40NR/d1lrza2.ent	0.48148148148148145	78	4.721085865451984	162
1305	../scop40NR/d1lsha2.ent	0.6568265682656826	178	4.64963885563878	271
1306	../scop40NR/d3giaa_.ent	0.24186046511627907	104	3.4266962584488905	430
1307	../scop40NR/d1lshb_.ent	0.6046511627906976	104	4.940281161221461	172
1308	../scop40NR/d1lsla1.ent	0.6470588235294118	33	3.9513838744218512	51
1309	../scop40NR/d1lu0a_.ent	0.9615384615384616	25	4.393347831520103	26
1310	../scop40NR/d3gmxa_.ent	0.7151898734177216	113	4.945000660169241	158
1311	../scop40NR/d3gnaa_.ent	0.4307692307692308	28	3.6340317835539757	65
1312	../scop40NR/d3gqba4.ent	0.2847222222222222	41	2.8060267112709374	144
1313	../scop40NR/d1lucb_.ent	0.3312302839116719	105	4.368559948522961	317
1314	../scop40NR/d1lv3a_.ent	0.8548387096774194	53	4.3945385485918536	62
1315	../scop40NR/d3gv7b1.ent	0.3948339483394834	107	4.408898600927293	271
1316	../scop40NR/d1lvaa4.ent	0.47368421052631576	27	3.8515721400101834	57
1317	../scop40NR/d1lwba_.ent	0.3277310924369748	39	3.097377875490837	119
1318	../scop40NR/d3gzyb_.ent	0.5405405405405406	100	4.797717215174563	185
1319	../scop40NR/d1m06g_.ent	0.5380434782608695	99	3.9358092583504654	184
1320	../scop40NR/d1m0da_.ent	0.4523809523809524	57	4.678127287323175	126
1321	../scop40NR/d1m0ga_.ent	0.8888888888888888	24	4.183440786657346	27
1322	../scop40NR/d1m0ja_.ent	0.88	22	4.421439873886109	25
1323	../scop40NR/d1m0wa1.ent	0.5727272727272728	63	4.624997528545127	110
1324	../scop40NR/d1m12a1.ent	0.2727272727272727	21	2.749139949136509	77
1325	../scop40NR/d3h0oa_.ent	0.5232067510548524	124	4.409851338421546	237
1326	../scop40NR/d3h3ba1.ent	0.7037037037037037	114	4.940508992239581	162
1327	../scop40NR/d3h3ba2.ent	0.8333333333333334	20	3.982703696936369	24
1328	../scop40NR/d3h63a_.ent	0.43130990415335463	135	4.700162703547423	313
1329	../scop40NR/d3h7ia2.ent	0.36885245901639346	45	3.735476228070376	122
1330	../scop40NR/d3h8qa1.ent	0.49514563106796117	51	4.582352010072688	103
1331	../scop40NR/d3hcna_.ent	0.3973684210526316	151	4.555993291228452	380
1332	../scop40NR/d3heib1.ent	0.5669291338582677	72	4.340358474126892	127
1333	../scop40NR/d3hfia_.ent	0.4701492537313433	63	4.667731978913728	134
1334	../scop40NR/d3hg3a2.ent	0.58	58	4.690210178774596	100
1335	../scop40NR/d3hhpa1.ent	0.6621621621621622	98	4.94702599947038	148
1336	../scop40NR/d1m1ca_.ent	0.3626543209876543	235	4.685370284112468	648
1337	../scop40NR/d1m1ha1.ent	0.6538461538461539	51	4.281723594642014	78
1338	../scop40NR/d3hhtb_.ent	0.4469026548672566	101	4.5216287721544495	226
1339	../scop40NR/d1m1jb1.ent	0.5763358778625954	151	4.631937806016255	262
1340	../scop40NR/d1m2da_.ent	0.5816326530612245	57	4.782752302119579	98
1341	../scop40NR/d1m3ya2.ent	0.5258215962441315	112	4.569670625800702	213
1342	../scop40NR/d1m55a_.ent	0.4421052631578947	84	4.511017884988947	190
1343	../scop40NR/d1m5xa_.ent	0.3670886075949367	58	4.2186837327442595	158
1344	../scop40NR/d1m70a1.ent	0.48314606741573035	43	3.9147186825490934	89
1345	../scop40NR/d1m9sa2.ent	0.8194444444444444	59	4.432946412766605	72
1346	../scop40NR/d1m9za_.ent	0.6568627450980392	67	4.228369002202895	102
1347	../scop40NR/d1mbma_.ent	0.5230769230769231	102	4.520453676740093	195
1348	../scop40NR/d1mbya_.ent	0.4305555555555556	31	4.61682361015981	72
1349	../scop40NR/d1mgta2.ent	0.5058823529411764	43	4.7350344394730035	85
1350	../scop40NR/d1mjka_.ent	0.46534653465346537	47	4.397232299544404	101
1351	../scop40NR/d1mk0a_.ent	0.5	47	4.613515184358295	94
1352	../scop40NR/d1mkca_.ent	0.925	37	4.205353190749884	40
1353	../scop40NR/d1mkfa_.ent	0.4266304347826087	157	4.543907386328257	368
1354	../scop40NR/d1mkna_.ent	0.8392857142857143	47	4.3846094475640935	56
1355	../scop40NR/d3hjea1.ent	0.44869831546707506	293	4.786397159223182	653
1356	../scop40NR/d1mmla_.ent	0.3911290322580645	97	4.619605525306636	248
1357	../scop40NR/d1mnma_.ent	0.4268292682926829	35	4.356348279914567	82
1358	../scop40NR/d1mnta_.ent	0.7142857142857143	45	4.579972824677318	63
1359	../scop40NR/d1mo9a2.ent	0.5423728813559322	64	4.701071883184973	118
1360	../scop40NR/d3hjha1.ent	0.34017595307917886	116	4.6330682223882205	341
1361	../scop40NR/d3hjha2.ent	0.6464646464646465	64	4.700758395268228	99
1362	../scop40NR/d3hn3a2.ent	0.64	64	4.180013255608082	100
1363	../scop40NR/d3hola3.ent	0.6923076923076923	72	4.246929861467398	104
1364	../scop40NR/d3hola4.ent	0.632183908045977	55	4.22900401771045	87
1365	../scop40NR/d3hqna2.ent	0.65625	63	4.5232927053131995	96
1366	../scop40NR/d3hraa1.ent	0.31958762886597936	31	4.064693685520061	97
1367	../scop40NR/d1moqa_.ent	0.33608815426997246	122	4.299058583146265	363
1368	../scop40NR/d3hzsa1.ent	0.3910891089108911	79	3.8704868456183164	202
1369	../scop40NR/d1mp1a1.ent	0.4	42	4.039069595669402	105
1370	../scop40NR/d1mr1c1.ent	0.6373626373626373	58	4.582083082230767	91
1371	../scop40NR/d1muna_.ent	0.36771300448430494	82	3.565761496779673	223
1372	../scop40NR/d1mv8a3.ent	0.5263157894736842	70	4.461135920247732	133
1373	../scop40NR/d1mvha_.ent	0.5225563909774437	139	4.49902692714826	266
1374	../scop40NR/d1mxga1.ent	0.704225352112676	50	4.276349708783771	71
1375	../scop40NR/d1mxga2.ent	0.49586776859504134	180	5.72317921952562	363
1376	../scop40NR/d1mxra_.ent	0.25297619047619047	85	3.240809114054484	336
1377	../scop40NR/d1myna_.ent	0.7317073170731707	30	4.596060703830447	41
1378	../scop40NR/d1mzka1.ent	0.7241379310344828	84	4.552738908868766	116
1379	../scop40NR/d1n00a1.ent	0.266025641025641	83	3.3512286741885355	312
1380	../scop40NR/d1n08a_.ent	0.5364238410596026	81	4.566569487284759	151
1381	../scop40NR/d1n0ea1.ent	0.48507462686567165	65	4.625958197441232	134
1382	../scop40NR/d3i01m_.ent	0.3269230769230769	238	4.576040920284515	728
1383	../scop40NR/d1n10a1.ent	0.6739130434782609	62	4.085609336501596	92
1384	../scop40NR/d1n3ha_.ent	0.7058823529411765	144	4.681123831420736	204
1385	../scop40NR/d1n3ka_.ent	0.3858267716535433	49	3.8672979912759944	127
1386	../scop40NR/d3i0pa_.ent	0.34540389972144847	124	4.534082962771105	359
1387	../scop40NR/d1n52a1.ent	0.2786259541984733	73	3.4508481270044107	262
1388	../scop40NR/d3i5gc_.ent	0.4117647058823529	63	4.002365548701384	153
1389	../scop40NR/d3i5ra_.ent	0.5769230769230769	45	4.5659490908685285	78
1390	../scop40NR/d1n52a2.ent	0.25668449197860965	48	3.268487390960956	187
1391	../scop40NR/d3i94a_.ent	0.44715447154471544	110	4.839700222896902	246
1392	../scop40NR/d1n55a_.ent	0.4899598393574297	122	5.0252025482396485	249
1393	../scop40NR/d1n62a2.ent	0.5921052631578947	45	4.587696319440808	76
1394	../scop40NR/d1n6za_.ent	0.4803921568627451	49	4.856279527591609	102
1395	../scop40NR/d1n8yc4.ent	0.5897435897435898	69	4.338618653656942	117
1396	../scop40NR/d1n91a1.ent	0.6597938144329897	64	4.720700103508855	97
1397	../scop40NR/d3i9la_.ent	0.39919354838709675	99	4.457295113280958	248
1398	../scop40NR/d1nbwb_.ent	0.42727272727272725	47	4.653721817362407	110
1399	../scop40NR/d1ncsa_.ent	0.7727272727272727	34	4.51920183621778	44
1400	../scop40NR/d1nd9a_.ent	0.6304347826086957	29	4.090229388615134	46
1401	../scop40NR/d1neqa_.ent	0.5774647887323944	41	3.7509995933279967	71
1402	../scop40NR/d1nexb1.ent	0.27835051546391754	27	2.9123099635993905	97
1403	../scop40NR/d3iam2_.ent	0.4715909090909091	83	4.393033763131104	176
1404	../scop40NR/d1nfia2.ent	0.6826347305389222	114	4.472583810713503	167
1405	../scop40NR/d1nfpa_.ent	0.36	81	4.368972093326663	225
1406	../scop40NR/d1ng2a1.ent	0.6181818181818182	34	4.089208072591419	55
1407	../scop40NR/d1ng2a2.ent	0.5304347826086957	61	4.380097378922771	115
1408	../scop40NR/d1ng7a1.ent	0.8392857142857143	47	4.411925727425485	56
1409	../scop40NR/d3iam33.ent	0.4013761467889908	175	4.650913504327096	436
1410	../scop40NR/d3iam34.ent	0.651685393258427	58	4.489165251475665	89
1411	../scop40NR/d3iam5_.ent	0.5751295336787565	111	4.677178260065468	193
1412	../scop40NR/d3iam9_.ent	0.5827814569536424	88	4.400534941744299	151
1413	../scop40NR/d1ngva_.ent	0.311787072243346	164	4.21759382365592	526
1414	../scop40NR/d3iara1.ent	0.3743169398907104	137	4.328746994458698	366
1415	../scop40NR/d3ibxa1.ent	0.19158878504672897	41	2.437343582458887	214
1416	../scop40NR/d1nh1a_.ent	0.3693379790940767	106	4.132274494849227	287
1417	../scop40NR/d1nh2b_.ent	0.3181818181818182	14	2.066024314427425	44
1418	../scop40NR/d1nh2d1.ent	0.2978723404255319	14	2.3790431573899316	47
1419	../scop40NR/d1ni5a3.ent	0.6608695652173913	76	4.738297074084471	115
1420	../scop40NR/d1nj7a_.ent	0.7272727272727273	40	3.9670700855688614	55
1421	../scop40NR/d1njqa_.ent	0.7941176470588235	27	4.486487269349989	34
1422	../scop40NR/d1nkia_.ent	0.5777777777777777	78	4.818033040909119	135
1423	../scop40NR/d1nkza_.ent	0.3877551020408163	19	3.0938715471582383	49
1424	../scop40NR/d1nkzb_.ent	0.2894736842105263	11	2.115692508621064	38
1425	../scop40NR/d3idaa2.ent	0.6419753086419753	156	4.731084423177513	243
1426	../scop40NR/d1nlsa_.ent	0.5897435897435898	138	4.598279437741044	234
1427	../scop40NR/d1nlta3.ent	0.7605633802816901	54	4.657080639215056	71
1428	../scop40NR/d1nmra1.ent	0.425	34	3.31321359003894	80
1429	../scop40NR/d1nnva_.ent	0.6153846153846154	64	4.691037861318962	104
1430	../scop40NR/d1noga_.ent	0.3076923076923077	48	3.531713165130949	156
1431	../scop40NR/d1nq4a_.ent	0.5652173913043478	52	4.00731567446572	92
1432	../scop40NR/d1nr3a_.ent	0.5882352941176471	70	4.71890396968632	119
1433	../scop40NR/d1nrea_.ent	0.3076923076923077	24	2.8877423099615047	78
1434	../scop40NR/d1ntca1.ent	0.41379310344827586	36	3.9238535400693144	87
1435	../scop40NR/d1ntva_.ent	0.44966442953020136	67	4.735127339364011	149
1436	../scop40NR/d1ntya2.ent	0.6141732283464567	78	4.777178356194276	127
1437	../scop40NR/d3ieka_.ent	0.38317757009345793	164	4.611504865200023	428
1438	../scop40NR/d1nu9c1.ent	0.2535211267605634	36	3.0773332167562395	142
1439	../scop40NR/d3ieza_.ent	0.723404255319149	68	5.102315075112015	94
1440	../scop40NR/d1nu9c2.ent	0.3308270676691729	44	3.4029440952663847	133
1441	../scop40NR/d1nuba2.ent	0.7727272727272727	17	4.569643352888832	22
1442	../scop40NR/d1nuia1.ent	0.4656084656084656	88	4.696464542195116	189
1443	../scop40NR/d3ihya1.ent	0.33827893175074186	114	4.252199238551653	337
1444	../scop40NR/d1nuwa_.ent	0.4153846153846154	135	4.658338186266859	325
1445	../scop40NR/d1nvpd2.ent	0.6046511627906976	26	3.787553127357417	43
1446	../scop40NR/d3ilwa_.ent	0.4038876889848812	187	4.893806354741426	463
1447	../scop40NR/d3im3a_.ent	0.3829787234042553	18	3.246990468921355	47
1448	../scop40NR/d3ip4c_.ent	0.5056179775280899	45	4.416703304687153	89
1449	../scop40NR/d1nxca_.ent	0.30387931034482757	141	4.139319092467041	464
1450	../scop40NR/d3ivva1.ent	0.8055555555555556	116	4.855144846201357	144
1451	../scop40NR/d3j9ca1.ent	0.6938775510204082	34	4.604418481627587	49
1452	../scop40NR/d1nxia1.ent	0.4297520661157025	52	4.670688675790689	121
1453	../scop40NR/d1ny8a1.ent	0.5581395348837209	48	4.621532945398577	86
1454	../scop40NR/d3j9ta4.ent	0.31333333333333335	47	2.8047529331207275	150
1455	../scop40NR/d1ny9a_.ent	0.38461538461538464	35	2.82089694584428	91
1456	../scop40NR/d3jb9a4.ent	0.30327868852459017	37	2.7944931228798073	122
1457	../scop40NR/d1nyna_.ent	0.6296296296296297	68	4.688682308147147	108
1458	../scop40NR/d1nyta2.ent	0.47959183673469385	47	4.728747496740588	98
1459	../scop40NR/d1nz8a_.ent	0.603448275862069	70	4.787723974740038	116
1460	../scop40NR/d3jb9b5.ent	0.4819277108433735	80	4.636097244641478	166
1461	../scop40NR/d1nzya_.ent	0.37969924812030076	101	4.191241925619882	266
1462	../scop40NR/d3jb9c_.ent	0.45454545454545453	135	4.476103470019138	297
1463	../scop40NR/d1o0wa1.ent	0.23780487804878048	39	2.9843858352627946	164
1464	../scop40NR/d1o5ua_.ent	0.4823529411764706	41	4.155759297877447	85
1465	../scop40NR/d3jb9y1.ent	0.7333333333333333	88	4.511511127274069	120
1466	../scop40NR/d1o5za1.ent	0.48507462686567165	65	4.551592066379479	134
1467	../scop40NR/d1o70a2.ent	0.42483660130718953	65	4.6532004982763935	153
1468	../scop40NR/d1o7fa1.ent	0.4460431654676259	62	4.007813050114376	139
1469	../scop40NR/d1o80a_.ent	0.49295774647887325	35	4.6253038091369625	71
1470	../scop40NR/d1o8ra_.ent	0.6703296703296703	61	4.42246873336143	91
1471	../scop40NR/d3jbra4.ent	0.35144927536231885	97	3.3766904563954654	276
1472	../scop40NR/d3jcla1.ent	0.5934959349593496	146	4.682522278997334	246
1473	../scop40NR/d1o98a1.ent	0.4789272030651341	125	5.206317980250767	261
1474	../scop40NR/d3jtga_.ent	0.4891304347826087	45	4.428026607897421	92
1475	../scop40NR/d1o9ia_.ent	0.38022813688212925	100	3.998284874220713	263
1476	../scop40NR/d1o9ya_.ent	0.5588235294117647	38	4.323185292894349	68
1477	../scop40NR/d1oa8a_.ent	0.496	62	4.496903538627625	125
1478	../scop40NR/d1oaca4.ent	0.6385542168674698	53	4.76668310865364	83
1479	../scop40NR/d1oc0b_.ent	0.8529411764705882	29	4.122844919407656	34
1480	../scop40NR/d1ocya_.ent	0.5743589743589743	112	4.423348268381003	195
1481	../scop40NR/d1od3a_.ent	0.6171875	79	4.100673431501491	128
1482	../scop40NR/d1odha_.ent	0.5974025974025974	92	4.465080655873737	154
1483	../scop40NR/d1odtc_.ent	0.410828025477707	129	4.605782330706894	314
1484	../scop40NR/d3ju4a1.ent	0.7037735849056603	373	4.666862312321159	530
1485	../scop40NR/d3ju4a2.ent	0.7986577181208053	119	4.556577537297225	149
1486	../scop40NR/d1oeja_.ent	0.45652173913043476	84	4.737511211416432	184
1487	../scop40NR/d1of9a_.ent	0.4594594594594595	34	3.0371778895323343	74
1488	../scop40NR/d3jwne_.ent	0.5960264900662252	90	4.0602956394773635	151
1489	../scop40NR/d1ofcx2.ent	0.31451612903225806	39	2.871372369012401	124
1490	../scop40NR/d3jxya1.ent	0.2687224669603524	61	3.0912178636893333	227
1491	../scop40NR/d1ofda1.ent	0.39245283018867927	104	4.795256077436503	265
1492	../scop40NR/d3jzja_.ent	0.4470284237726098	173	4.876794937369327	387
1493	../scop40NR/d3k2za2.ent	0.5365853658536586	66	4.110335891426764	123
1494	../scop40NR/d3k65a_.ent	0.7692307692307693	60	4.405487774440836	78
1495	../scop40NR/d1ofda3.ent	0.3700234192037471	158	4.795732365468363	427
1496	../scop40NR/d1ofux_.ent	0.41739130434782606	48	4.599199672384163	115
1497	../scop40NR/d3k6ma1.ent	0.5975609756097561	147	4.942323437417221	246
1498	../scop40NR/d3k7ib_.ent	0.5911949685534591	94	4.718674499544321	159
1499	../scop40NR/d3k7pa_.ent	0.43870967741935485	68	4.447461927336535	155
1500	../scop40NR/d1ofwa_.ent	0.47278911564625853	139	4.785046241681678	294
1501	../scop40NR/d3k96a1.ent	0.5274725274725275	96	4.761774011896494	182
1502	../scop40NR/d3k9oa2.ent	0.2682926829268293	11	2.684335666653799	41
1503	../scop40NR/d3keoa1.ent	0.3698630136986301	27	3.3069477590661847	73
1504	../scop40NR/d1ogmx1.ent	0.5532994923857868	109	4.478066624911088	197
1505	../scop40NR/d3kwda_.ent	0.5602409638554217	93	4.618793838402065	166
1506	../scop40NR/d1ogyb_.ent	0.7235772357723578	89	4.2674341855900755	123
1507	../scop40NR/d3kyga1.ent	0.5701754385964912	65	4.362804458728568	114
1508	../scop40NR/d1oh1a_.ent	0.7641509433962265	81	4.66345496568	106
1509	../scop40NR/d3kzoa1.ent	0.4716981132075472	75	4.511745364313818	159
1510	../scop40NR/d3l3ua_.ent	0.5460122699386503	89	4.693553526450695	163
1511	../scop40NR/d3l4ya1.ent	0.5741444866920152	151	4.356916401129777	263
1512	../scop40NR/d3l4ya3.ent	0.8227848101265823	65	4.555868256113083	79
1513	../scop40NR/d3l5la_.ent	0.5589041095890411	204	4.923698423612876	365
1514	../scop40NR/d3l7ha_.ent	0.5952380952380952	50	5.146189718167224	84
1515	../scop40NR/d3ldaa1.ent	0.453125	29	3.7768735514982836	64
1516	../scop40NR/d1ohfa_.ent	0.40298507462686567	216	4.6972708087082555	536
1517	../scop40NR/d1oiga_.ent	1.0	21	4.472113191946294	21
1518	../scop40NR/d1ojta2.ent	0.6147540983606558	75	4.641921881032675	122
1519	../scop40NR/d1ok0a_.ent	0.8	64	4.762045395001769	80
1520	../scop40NR/d1ok3a1.ent	0.5932203389830508	35	3.9712720190920523	59
1521	../scop40NR/d1olza3.ent	0.7547169811320755	40	4.407235451485603	53
1522	../scop40NR/d1om2a_.ent	0.40217391304347827	37	3.4138152301311493	92
1523	../scop40NR/d1on2a2.ent	0.22535211267605634	16	2.005338837551328	71
1524	../scop40NR/d1on3a2.ent	0.42911877394636017	112	4.507792039955165	261
1525	../scop40NR/d1oo0a_.ent	0.41843971631205673	59	4.950603956781153	141
1526	../scop40NR/d1ooha1.ent	0.3140495867768595	38	3.5131985470311626	121
1527	../scop40NR/d3le2a1.ent	0.3949367088607595	156	4.823776321071803	395
1528	../scop40NR/d1op4a_.ent	0.6917293233082706	92	4.037977735694601	133
1529	../scop40NR/d3lfha_.ent	0.4603174603174603	58	4.73790153517144	126
1530	../scop40NR/d1oqva_.ent	0.49404761904761907	83	4.528995032338827	168
1531	../scop40NR/d3lgia_.ent	0.6681818181818182	147	4.747702547807462	220
1532	../scop40NR/d1or4a_.ent	0.27710843373493976	46	2.9128810690172715	166
1533	../scop40NR/d1or7a2.ent	0.28703703703703703	31	2.5069149815399503	108
1534	../scop40NR/d3lmna_.ent	0.5789473684210527	77	4.587500218114789	133
1535	../scop40NR/d1or7c_.ent	0.36507936507936506	23	3.0992216288998375	63
1536	../scop40NR/d3lp8a3.ent	0.5760869565217391	53	4.71820445081293	92
1537	../scop40NR/d1orda3.ent	0.47468354430379744	75	4.47600289846776	158
1538	../scop40NR/d3lrta1.ent	0.4675324675324675	72	4.619942126000515	154
1539	../scop40NR/d1orja1.ent	0.24166666666666667	29	2.46122976432244	120
1540	../scop40NR/d3lrta2.ent	0.5390625	69	4.783851108149975	128
1541	../scop40NR/d3ltea_.ent	0.45217391304347826	52	4.596052893846382	115
1542	../scop40NR/d3lzla_.ent	0.7006369426751592	110	4.357893461160444	157
1543	../scop40NR/d3m00a1.ent	0.3333333333333333	68	3.466512811334746	204
1544	../scop40NR/d3m9qa_.ent	0.6170212765957447	58	4.822470071319543	94
1545	../scop40NR/d1orra1.ent	0.3772455089820359	126	4.567190656397262	334
1546	../scop40NR/d1ou8a_.ent	0.5922330097087378	61	4.672051054788182	103
1547	../scop40NR/d1ov9a_.ent	0.19047619047619047	8	1.8445750125546574	42
1548	../scop40NR/d1ow5a_.ent	0.3684210526315789	21	3.1667167788727464	57
1549	../scop40NR/d1owxa1.ent	0.5794392523364486	62	4.787775841919926	107
1550	../scop40NR/d3mbda_.ent	0.46130952380952384	155	4.966742801837556	336
1551	../scop40NR/d3mi9b1.ent	0.2765957446808511	39	3.1430969495245895	141
1552	../scop40NR/d3mj0a1.ent	0.5614035087719298	64	4.567480002991711	114
1553	../scop40NR/d1oyga_.ent	0.43249427917620137	189	4.601396061524951	437
1554	../scop40NR/d1oyja2.ent	0.5432098765432098	44	4.656741310026274	81
1555	../scop40NR/d1oz2a1.ent	0.5514018691588785	59	4.508020639664243	107
1556	../scop40NR/d1ozbi_.ent	0.8095238095238095	17	3.9028867253370567	21
1557	../scop40NR/d1ozza_.ent	0.8780487804878049	36	4.559468934173956	41
1558	../scop40NR/d1p0ya1.ent	0.35502958579881655	60	3.715660332931173	169
1559	../scop40NR/d1p0za1.ent	0.5413533834586466	72	4.624283377199723	133
1560	../scop40NR/d3mkua_.ent	0.29978118161925604	137	2.8044003251699405	457
1561	../scop40NR/d3mmca2.ent	0.4785276073619632	78	5.287550109874552	163
1562	../scop40NR/d1p35a_.ent	0.4358108108108108	129	4.532180749606123	296
1563	../scop40NR/d3mmga_.ent	0.5388127853881278	118	4.404826892649883	219
1564	../scop40NR/d3mqda2.ent	0.7006369426751592	110	5.280995492193006	157
1565	../scop40NR/d3n0pa_.ent	0.32065217391304346	59	3.740079259073858	184
1566	../scop40NR/d1p4ca_.ent	0.3914285714285714	137	4.424022946785786	350
1567	../scop40NR/d1p4ua_.ent	0.5422535211267606	77	4.065049790853937	142
1568	../scop40NR/d1p5sa_.ent	0.3141025641025641	49	3.7868191830098707	156
1569	../scop40NR/d1p65a_.ent	0.42592592592592593	23	4.479639698652901	54
1570	../scop40NR/d3n37a_.ent	0.3368055555555556	97	3.742319642183303	288
1571	../scop40NR/d3n6wa1.ent	0.4891304347826087	45	4.822174549211936	92
1572	../scop40NR/d1p6xa1.ent	0.3180428134556575	104	4.079896362417559	327
1573	../scop40NR/d1p8ba_.ent	0.8529411764705882	29	4.5080906773521	34
1574	../scop40NR/d1p90a_.ent	0.5166666666666667	62	4.714559751134366	120
1575	../scop40NR/d1p94a_.ent	0.5342465753424658	39	3.9129876548207303	73
1576	../scop40NR/d1p9ga_.ent	1.0	39	4.7613169681391065	39
1577	../scop40NR/d1p9ka1.ent	0.7297297297297297	54	4.846420758152809	74
1578	../scop40NR/d1p9la2.ent	0.5188679245283019	55	4.766930491427121	106
1579	../scop40NR/d1p9ya_.ent	0.37719298245614036	43	4.628967825244228	114
1580	../scop40NR/d3ncia1.ent	0.5158730158730159	195	5.19280932239646	378
1581	../scop40NR/d1pb5a_.ent	0.78125	25	3.8907099615898915	32
1582	../scop40NR/d1pbua_.ent	0.5974842767295597	95	4.597247128431275	159
1583	../scop40NR/d1pbya1.ent	0.45121951219512196	37	3.854185212388023	82
1584	../scop40NR/d1pc6a_.ent	0.3188405797101449	44	4.32926357624361	138
1585	../scop40NR/d1pd3a_.ent	0.21568627450980393	11	2.0002824569930944	51
1586	../scop40NR/d1pe4a_.ent	0.90625	58	4.515565822279314	64
1587	../scop40NR/d1pfsa_.ent	0.56	42	3.796490815565321	75
1588	../scop40NR/d1pfta_.ent	0.8723404255319149	41	4.307885066639411	47
1589	../scop40NR/d1pfva3.ent	0.75	24	4.305515750602353	32
1590	../scop40NR/d1pgja1.ent	0.28619528619528617	85	3.5707566956622943	297
1591	../scop40NR/d1pgva_.ent	0.3353658536585366	55	4.095357883354823	164
1592	../scop40NR/d1phka_.ent	0.38321167883211676	105	4.560097148469365	274
1593	../scop40NR/d3ncia2.ent	0.4387947269303202	233	4.973025849062001	531
1594	../scop40NR/d3ndye_.ent	0.6346153846153846	66	4.3333930147084345	104
1595	../scop40NR/d1pi1a1.ent	0.3425414364640884	62	3.6328331766012902	181
1596	../scop40NR/d3nhqa1.ent	0.6181818181818182	68	4.6419732835420895	110
1597	../scop40NR/d3nira_.ent	0.7192982456140351	41	4.465798479588298	57
1598	../scop40NR/d1piwa2.ent	0.509090909090909	84	4.563548272483605	165
1599	../scop40NR/d1pj5a1.ent	0.6352941176470588	54	4.363760196816138	85
1600	../scop40NR/d3njra1.ent	0.4888888888888889	88	4.761023387896977	180
1601	../scop40NR/d3njxa2.ent	0.6428571428571429	54	4.210798252593565	84
1602	../scop40NR/d1pjza_.ent	0.5707070707070707	113	4.712435234032831	198
1603	../scop40NR/d1pkxa1.ent	0.37435897435897436	73	4.103336696017345	195
1604	../scop40NR/d1plsa1.ent	0.6470588235294118	66	4.822112757493468	102
1605	../scop40NR/d3nl1a_.ent	0.42699724517906334	155	4.943575603215725	363
1606	../scop40NR/d3nuaa1.ent	0.4921875	126	4.865726650358511	256
1607	../scop40NR/d3nv7a_.ent	0.4473684210526316	68	4.5634773948057	152
1608	../scop40NR/d1pmia_.ent	0.36155606407322655	158	4.744575026364043	437
1609	../scop40NR/d3nvia_.ent	0.26639344262295084	65	2.9146106436896697	244
1610	../scop40NR/d1pmma_.ent	0.348993288590604	156	4.4189030114975205	447
1611	../scop40NR/d1pn0a2.ent	0.5202020202020202	103	4.530096202408394	198
1612	../scop40NR/d1poca_.ent	0.5648854961832062	74	4.636314610997375	131
1613	../scop40NR/d3nvsa_.ent	0.4946695095948827	232	5.010935467776519	469
1614	../scop40NR/d1pp7u_.ent	0.4594594594594595	51	4.3882748880234255	111
1615	../scop40NR/d1pp9g_.ent	0.44285714285714284	31	4.047250519242822	70
1616	../scop40NR/d1pp9j_.ent	0.3389830508474576	20	2.5998064976713158	59
1617	../scop40NR/d1pprm1.ent	0.22875816993464052	35	2.890152102218286	153
1618	../scop40NR/d1pqsa_.ent	0.5945945945945946	44	4.7542172494195425	74
